domain,length,entropy,label
7ounb0c05zqall.info,14,3.521640636343318,dga
gge3x51h5g1k.site,12,2.8553885422075336,dga
facolifi.org,8,2.5,legit
maiaicndrjoii25wig.top,18,3.4138338639736006,dga
lilalu.info,6,1.792481250360578,legit
rlkj4v6e2d.site,10,3.3219280948873626,dga
bifidulume.net,10,2.9219280948873623,legit
eir9uy7s361gh9n12.top,17,3.85216872360328,dga
giu2nt6kvuor1.site,13,3.546593564294939,dga
w2567h488s.site,10,3.1219280948873624,dga
wuo4mcyr1l32fhwiyou.site,19,3.826874881864638,dga
bhlu1lwpenxxjuhau.xyz,17,3.4548223999466057,dga
lidocumeci.org,10,2.9219280948873623,legit
b7x6625csmu6fgk88aenn1g.site,23,4.0559581516151235,dga
3k5hf3vx4q.site,10,3.1219280948873624,dga
fecufami.org,8,2.75,legit
cubimidubi.info,10,2.4464393446710155,legit
5p6r08xcc4xh4fj7r37f7fp.info,23,3.6753108689123635,dga
mufubufado.info,10,2.6464393446710157,legit
ce2xblug2yi9mmq52som.top,20,3.846439344671016,dga
4d61dthrxrw0pudlcadun.top,21,3.820888851350189,dga
isebn33p2pl36h.site,14,3.3248629576173565,dga
oqf1p7rs8r0melish32r.site,20,3.9841837197791894,dga
biculabofu.net,10,2.9219280948873623,legit
29dw4jewer.xyz,10,2.9219280948873623,dga
cubu.org,4,1.5,legit
doob74avmivlud.site,14,3.3787834934861753,dga
foluda.info,6,2.584962500721156,legit
jmehimj2s85f22znpsk.xyz,19,3.6818808028034025,dga
z8vbhqlqcg1wu16h.site,16,3.625,dga
bumabubu.net,8,1.811278124459133,legit
docabucece.org,10,2.6464393446710157,legit
z9x0z3cyozjf6zxxd.xyz,17,3.3371753411230762,dga
hiu353ef9p2i4r.site,14,3.521640636343318,dga
mabe.info,4,2.0,legit
cemabili.net,8,2.75,legit
usl6ithf1v.site,10,3.3219280948873626,dga
micimumo.com,8,2.1556390622295662,legit
dgw4ldh6v1jzpc.top,14,3.6644977792004614,dga
bubabodo.info,8,2.1556390622295662,legit
lofobu.com,6,2.2516291673878226,legit
cubamecu.info,8,2.5,legit
nx7q43nvik74au0lj4eatm.top,22,3.970573095811685,dga
bomocila.net,8,2.75,legit
31d3sch53xdxq1vsb8.top,18,3.4613201402110083,dga
lamuba.info,6,2.2516291673878226,legit
bocufe.info,6,2.584962500721156,legit
lamimudu.org,8,2.5,legit
dobubo.info,6,1.9182958340544896,legit
dd2z81k31p.site,10,2.9219280948873623,dga
2h9evpxjp5mzcwd4g7f.site,19,4.142664355548848,dga
celila.com,6,2.2516291673878226,legit
cefoducofi.info,10,2.721928094887362,legit
fodibo.com,6,2.2516291673878226,legit
fecifu.org,6,2.2516291673878226,legit
igo3hh9siwt21.site,13,3.3927474104487847,dga
locububude.net,10,2.6464393446710157,legit
c7jhxtxts5bjj0dts.top,17,3.29277019393699,dga
cubima.info,6,2.584962500721156,legit
felifefo.com,8,2.1556390622295662,legit
z7fztvovke6h76mwwjpgjq.info,22,3.913977073182752,dga
uak6zaukhckzi3czzs9d.info,20,3.3841837197791893,dga
dw3y1esw694c4ewvmt6ka.site,21,3.880179922675738,dga
bebomadu.net,8,2.75,legit
hbrpoig8f1c.info,11,3.4594316186372973,dga
mobodo.info,6,1.792481250360578,legit
fk65rk196j3z4d.xyz,14,3.521640636343318,dga
laliloda.info,8,2.1556390622295662,legit
qjvfjwtzift.top,11,2.913977073182752,dga
indsude9yfzqlpzfbnkyzsj.info,23,3.8820451081368623,dga
glwtk38lb2.site,10,3.1219280948873624,dga
buduladudo.com,10,2.3709505944546687,legit
mudamibe.net,8,2.75,legit
yee3585y8j165jiu7m5c8u7.site,23,3.5342190211803404,dga
dadebi.net,6,2.2516291673878226,legit
mabumefe.com,8,2.5,legit
sqlfe5xnzg5.xyz,11,3.2776134368191157,dga
lolodofuce.org,10,2.6464393446710157,legit
u4flmyftzf.top,10,2.8464393446710154,dga
dg5pivab3n3fmc2kkf.xyz,18,3.8365916681089787,dga
k42161j4by1ft8j9lqy3t3.xyz,22,3.788754913993503,dga
memacala.com,8,2.1556390622295662,legit
iudt3ki24sjnnmaxgjy1k.info,21,4.011365041826379,dga
2bnylrjzmj.site,10,3.1219280948873624,dga
cico.com,4,1.5,legit
22jyyb8rn517v.xyz,13,3.3927474104487847,dga
fufecodabu.net,10,2.9219280948873623,legit
oksqgorjgn96kbc88.top,17,3.616874605956222,dga
gooi3k5l8fkhyo.top,14,3.3248629576173565,dga
1aptc7s82i5u7.xyz,13,3.546593564294939,dga
loloci.org,6,1.9182958340544896,legit
5pr2esprvu8fijoyj.xyz,17,3.7345216647797512,dga
7164d0bq77zoldvxpqawb7.top,22,3.823067982273661,dga
culomu.info,6,2.2516291673878226,legit
o4xsdjws3kk.top,11,3.095795255000934,dga
coda.com,4,2.0,legit
zppqr2sor0qb7.info,13,3.238901256602631,dga
bebicofeda.org,10,2.9219280948873623,legit
8ym759jsu0.site,10,3.3219280948873626,dga
codedu.org,6,2.2516291673878226,legit
o9q5kpbnrici8s3ebf3.site,19,3.9321380397593746,dga
70s1klxlim5.site,11,3.2776134368191157,dga
v3cbhkr8lvxrql7.site,15,3.506890595608519,dga
bolifiboci.info,10,2.4464393446710155,legit
befumomade.com,10,2.9219280948873623,legit
rd7v6w77m8ku14izlb.top,18,3.905764584655453,dga
dubabo.com,6,2.2516291673878226,legit
5d7d6xb1c6u85sveef.top,18,3.7254805569978675,dga
dulecolo.net,8,2.5,legit
mobifi.info,6,2.2516291673878226,legit
fecodacolu.net,10,2.9219280948873623,legit
5so7gfxp510dgr.site,14,3.521640636343318,dga
cadema.net,6,2.2516291673878226,legit
cebimodu.org,8,3.0,legit
or9wpjb9uokyn8bkfr5hgp.info,22,3.913977073182752,dga
fhg5m89f7j3p.xyz,12,3.4182958340544896,dga
kd6fleepzhpcf07uqnupqzi.site,23,3.8820451081368623,dga
y9b1uzlucsuc.info,12,3.0220552088742005,dga
focicibemo.com,10,2.721928094887362,legit
3stuf93axms.top,11,3.095795255000934,dga
bifa.net,4,2.0,legit
r3lm71reaavo6.info,13,3.3927474104487847,dga
9zmzd1iylzu7.xyz,12,3.188721875540867,dga
ludumu.net,6,1.792481250360578,legit
dumeboci.org,8,3.0,legit
mufu.com,4,1.5,legit
milumi.net,6,1.9182958340544896,legit
jm1fsoc4wp.info,10,3.3219280948873626,dga
097iypqnvf2xf8mdr.site,17,3.9698157824268097,dga
folu.net,4,2.0,legit
cibi.org,4,1.5,legit
cufu.org,4,1.5,legit
fumi.net,4,2.0,legit
